Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN34,OUT046,2710.5360779484186
FDS01,OUT035,2961.64901331318
NCG55,OUT045,1786.9058715791318
FDC11,OUT035,1578.8896400684437
FDX35,OUT018,3287.5528220412093
NCB06,OUT046,2504.7436220358873
FDR09,OUT019,2147.006876225224
FDC53,OUT017,1723.1701314393033
FDY45,OUT013,3990.4304464530296
FDA22,OUT010,754.8653210773698
FDE02,OUT035,1702.443749619093
FDW21,OUT045,1637.8254474510563
FDV34,OUT046,1307.5016795396898
FDS59,OUT049,1937.410753808059
NCW17,OUT017,2147.7122949500354
NCK54,OUT046,1804.4971605621959
FDG17,OUT019,1966.8955471256725
FDG35,OUT017,2883.718190013425
FDD08,OUT010,-1134.576572534739
NCO07,OUT017,3381.1193548026754
FDJ10,OUT010,409.07438167932037
FDW36,OUT017,1811.791201078322
FDW21,OUT010,-104.4617286759991
FDY19,OUT017,2023.8981623947725
DRE03,OUT013,889.3223243086401
NCC55,OUT049,786.130311373284
FDH52,OUT010,-728.1369806091944
FDO09,OUT017,4203.267619634897
FDU43,OUT045,3686.9487312052206
FDX09,OUT010,883.5188100450116
FDH40,OUT019,-431.88709691309725
FDW58,OUT017,1823.7420261733266
FDC47,OUT017,3624.1058505220512
NCR41,OUT035,1674.3492540532318
DRG49,OUT035,3913.447603866283
FDC52,OUT027,3894.603804957203
FDY13,OUT046,1276.9689188702796
FDY35,OUT013,915.828506056931
FDI35,OUT017,2960.6368349259724
NCU18,OUT049,2342.630963122255
FDY33,OUT018,2273.2012978670014
FDC15,OUT027,3895.3123898934878
FDU01,OUT049,3082.5097281564617
NCU42,OUT046,2650.1568886481627
NCV29,OUT018,2512.7320213118364
NCY30,OUT017,2959.9824709975355
FDQ46,OUT049,1913.0945804426651
FDG58,OUT027,3895.060673733044
FDK33,OUT017,3446.5487531721274
NCD07,OUT045,1756.6520651494575
NCX29,OUT027,3699.261649927387
NCT42,OUT013,2382.2837082161304
DRN59,OUT035,948.016768182621
FDI44,OUT035,1465.3501433905135
FDA45,OUT049,2867.5663693608894
FDP31,OUT045,1088.4448376179585
FDY01,OUT046,1874.2015536922404
FDT09,OUT018,1921.9124976175226
DRH03,OUT027,2974.0502070127964
FDA36,OUT018,2682.4973303911784
NCF31,OUT017,2514.308996755032
FDG14,OUT049,2548.1904585180664
FDG28,OUT027,5255.859874286131
FDU14,OUT049,3974.302850045401
FDY47,OUT019,277.6410696736931
FDI56,OUT049,1604.5953567263832
DRD01,OUT013,1058.2901272256622
FDM22,OUT046,1015.6800257938467
FDH33,OUT013,806.119052978948
DRZ24,OUT013,1906.8063733416084
NCQ38,OUT046,1707.036851734674
FDO16,OUT027,2848.951686969093
FDU07,OUT027,3804.0672245512196
NCB07,OUT013,3053.215632751304
FDU48,OUT045,2070.677503858485
NCM43,OUT045,2539.1369107319333
FDR31,OUT010,477.444268776999
DRK49,OUT018,485.8640965023891
NCI30,OUT010,1891.2851961255503
DRD60,OUT017,2935.4735144551146
NCG19,OUT046,3591.5948980924004
FDH12,OUT035,1864.0621203508329
FDM32,OUT035,1664.435751725423
FDM27,OUT035,2628.2187787986004
NCU53,OUT027,4016.956362857609
NCQ18,OUT046,1583.4188645225051
FDS10,OUT013,2857.058396272113
FDB33,OUT027,3943.7120596345303
FDI12,OUT013,1500.6283829248785
NCW42,OUT013,3454.6539365411923
NCC06,OUT018,1793.761549900316
FDW02,OUT017,2170.502748485486
NCD43,OUT017,1793.7506507599005
FDM57,OUT018,1168.996020141792
FDA58,OUT017,3746.9092975914855
FDK56,OUT046,2868.8594684072327
FDP52,OUT045,3566.361191491097
FDW20,OUT018,1741.1552858084322
FDS52,OUT049,1776.7492541255142
NCT29,OUT018,1649.005783397228
NCL54,OUT013,2751.190786537146
FDC05,OUT045,3073.9849426773426
FDF34,OUT035,3278.4095301596944
FDP03,OUT027,3472.943069169905
FDD32,OUT010,-434.45057683997436
FDZ10,OUT045,1993.9399995433116
FDZ40,OUT035,1122.3963525441538
FDD51,OUT018,516.6908408515683
NCY30,OUT019,946.5225128342424
FDP58,OUT017,3467.8473464158496
FDV49,OUT017,4193.470258837237
FDY24,OUT019,-941.3729488748834
NCO55,OUT017,1823.9188677395148
FDR13,OUT017,2050.3628466866176
FDS51,OUT017,1189.7139975779817
FDP26,OUT045,1615.8048418602464
NCB54,OUT027,3480.8772734528584
FDF32,OUT017,3166.545879539177
FDN31,OUT018,2700.786913771588
DRM48,OUT017,765.5148622375233
FDN20,OUT049,2775.503983773767
DRL01,OUT046,3623.244746982693
FDV56,OUT049,1913.0969256332864
DRH13,OUT027,3174.456517837273
FDA03,OUT017,2462.1273793855808
FDF47,OUT027,4894.181646105174
FDX32,OUT046,2355.191778183757
FDX57,OUT049,1735.696890063729
NCA30,OUT045,2873.1188278889904
FDO49,OUT013,974.9194416484173
FDL04,OUT019,-167.8003631315927
DRM48,OUT035,825.1720133676995
FDR16,OUT013,3368.339571015939
NCC19,OUT018,2710.4954688865073
NCE42,OUT045,3570.909648247373
FDY24,OUT017,1090.876839920944
FDH19,OUT049,2878.571304522761
FDJ46,OUT013,2759.4005106592576
FDN45,OUT010,1587.3242280400898
FDY08,OUT035,2398.7722052657105
FDZ37,OUT035,1626.755755063695
NCT30,OUT045,777.8860070461756
DRY23,OUT018,526.923678563102
NCZ30,OUT018,1682.2336779154043
FDC44,OUT018,1542.3901521750847
FDB45,OUT035,1873.2528661931492
FDY04,OUT013,2669.5588390579014
FDM27,OUT046,2525.920354241982
FDZ43,OUT017,3877.3536169435356
FDT39,OUT019,601.4654602955236
NCC06,OUT019,170.064559104566
FDL15,OUT027,3876.9166421732466
FDL57,OUT017,4122.935497378641
FDU08,OUT046,1628.346639748793
FDK40,OUT017,4159.58410307723
FDQ12,OUT010,1698.363390698364
FDS48,OUT017,2506.1876625124255
FDP09,OUT045,3260.859024041075
FDW21,OUT049,1775.0605104626827
FDY25,OUT035,2982.0668475866246
DRE13,OUT017,1524.2590931005898
FDV43,OUT019,-1076.4292785361295
FDD22,OUT045,1750.7464849776086
FDM46,OUT019,-369.85680089488835
NCO30,OUT010,1013.527982640537
FDM25,OUT046,2774.9962467294717
NCN41,OUT049,2068.8199825186007
FDU24,OUT045,1486.8750615272158
FDZ50,OUT046,2918.3009902878925
FDP45,OUT013,3979.404265453124
NCM54,OUT045,1947.0108556224393
FDW10,OUT019,870.9125108073142
FDP20,OUT017,2162.7228269136363
FDK32,OUT046,2436.6086211042875
FDN52,OUT049,1590.4450480915211
FDM58,OUT045,1787.2652020902676
FDZ46,OUT027,3225.571328230757
NCA18,OUT018,1609.597354014168
FDD35,OUT046,1959.5496418915516
NCK31,OUT035,1027.9855964873905
FDI40,OUT027,3105.618117477893
FDT50,OUT019,-242.28712763251713
NCT06,OUT046,2573.189495688003
FDT31,OUT035,3112.525075986864
FDT45,OUT049,1049.2944197956786
FDT13,OUT045,2881.657564702258
FDO50,OUT045,1430.1268058976036
NCU18,OUT010,353.2505230900449
NCR54,OUT049,3114.963374700907
NCO18,OUT018,2528.5246665039613
FDU09,OUT045,979.3510785136884
FDT13,OUT018,2683.8694701026925
FDE09,OUT046,1833.3059261031501
NCK53,OUT019,-228.19243227971685
FDG45,OUT049,3413.440953068453
DRH15,OUT035,931.4975713600506
FDO21,OUT019,1680.8301184576696
FDD14,OUT027,4297.979926227335
FDC09,OUT046,1736.2367166925621
FDH45,OUT027,2263.680314340575
FDV32,OUT046,1119.3853350415466
FDG12,OUT035,2099.1132272101095
FDS32,OUT013,2328.7847678870785
NCL55,OUT018,3573.0509968817355
DRE01,OUT035,3864.2169874837164
DRE15,OUT049,1387.3871486913936
NCL42,OUT045,3736.224320534575
FDP31,OUT013,1161.9884008858942
FDN33,OUT018,1304.9018318460592
FDZ59,OUT046,2637.583205962709
FDE45,OUT010,931.7170442615136
FDJ07,OUT013,1961.667058619559
FDQ45,OUT018,2670.2827697853118
FDM33,OUT027,4824.03969017104
FDO15,OUT010,-519.8793843700549
FDM46,OUT013,1552.2680968235752
FDR03,OUT045,3190.1469128328336
FDY49,OUT018,2422.854669517219
FDQ60,OUT045,1893.1457125231036
FDW10,OUT049,2873.0294967280433
FDO51,OUT049,966.928791113257
FDJ40,OUT018,1551.9973485984342
FDS20,OUT018,2597.0807126962864
FDU45,OUT013,1923.327177921354
FDV02,OUT035,2814.697887045014
FDN09,OUT046,3749.953720491576
NCM55,OUT027,4327.7409433552875
FDN23,OUT018,2074.7410184810747
FDY31,OUT010,450.2085101045584
FDW03,OUT010,-72.42038015893797
FDD14,OUT046,2856.4465218491896
FDV23,OUT017,2110.0674747733237
DRI03,OUT045,2682.767346624478
FDN13,OUT035,1758.8482051068324
FDF45,OUT027,2527.5204648477215
FDU46,OUT035,1659.9024346962133
FDB57,OUT049,3617.7675884732275
FDV12,OUT049,1780.8452666320338
FDQ58,OUT013,2424.8736722459844
NCA18,OUT017,1958.0200842507138
FDH52,OUT049,1217.0359060082658
FDM24,OUT018,2151.712317847277
NCP43,OUT027,4256.692458316627
NCO18,OUT019,906.7840279517716
FDM32,OUT017,1615.1951628050049
NCL07,OUT017,801.8355201841127
FDK03,OUT013,3992.6014048678267
FDP59,OUT017,1831.4802249927143
FDQ24,OUT049,3974.604689529107
FDQ16,OUT018,1532.999258442857
FDU44,OUT013,2626.331934012567
FDH28,OUT010,-1126.97304315518
FDV28,OUT019,-1200.608105887224
FDM22,OUT045,947.9048317784257
FDR56,OUT046,3097.642099012691
FDV39,OUT049,3183.5460407535556
FDU37,OUT019,-506.25545936869446
FDQ11,OUT010,2181.3183523407906
FDX02,OUT045,3412.8624213442704
NCS42,OUT018,1242.9976161790164
FDY57,OUT027,3014.870063125641
FDB21,OUT049,3819.7076389485296
FDE28,OUT017,3682.5667883767815
FDQ55,OUT017,1994.7399937775835
FDA48,OUT049,3546.589733416919
FDZ19,OUT045,2679.175895925468
NCC43,OUT045,3797.533790777962
NCV18,OUT046,1335.361633372745
NCA42,OUT018,2216.5400007928974
FDY45,OUT046,3949.490174340208
NCC30,OUT045,2735.6455867996438
FDM57,OUT013,1506.8977422823816
FDL09,OUT010,774.8499612435287
FDB09,OUT027,3448.7555113464305
FDT44,OUT035,2054.291202582521
NCT06,OUT027,3995.3612520581873
FDX26,OUT049,2976.6025205813767
FDK32,OUT013,2507.853207231589
DRA12,OUT046,2240.555734008257
FDO46,OUT010,1114.5086027150553
FDE52,OUT013,1519.11719498992
NCH42,OUT045,3497.0430517374743
FDV08,OUT035,911.374866396772
FDB47,OUT018,3019.274040978589
FDC28,OUT010,-107.05902359028539
FDD22,OUT046,1837.3886828013344
FDS07,OUT027,3271.5142342946556
DRI13,OUT045,3300.9525921478007
FDG32,OUT018,3175.431266449997
FDU14,OUT017,3974.357373813829
FDD28,OUT019,-863.5343473334046
NCP41,OUT017,1880.0758094104478
FDS08,OUT049,2867.4808204782903
FDX47,OUT045,2491.0961936528684
FDC53,OUT019,-183.08310710176363
FDQ19,OUT035,3925.869967129034
FDL14,OUT045,2453.04174537247
FDM33,OUT019,1545.529751985556
FDA51,OUT045,1789.454360798042
FDZ27,OUT018,617.8500868763098
FDT04,OUT046,745.1133388159853
DRC13,OUT049,2123.649241225687
FDR16,OUT027,4791.908717572182
FDQ03,OUT027,5116.8045551954565
FDE38,OUT035,2799.880184558739
DRH23,OUT027,2382.2669890797815
FDT11,OUT019,1140.3272218007749
FDD09,OUT035,2973.9611835742276
FDR40,OUT045,1369.1912077659667
FDX07,OUT017,3008.136799118478
FDR07,OUT035,1749.1510317052628
FDA51,OUT017,1966.6123766137205
FDT59,OUT019,1724.4349580823657
FDF20,OUT017,3170.50396502904
FDR13,OUT045,1861.184430035212
FDY26,OUT049,3434.02557075162
FDW04,OUT017,2214.599647174939
FDK52,OUT017,3614.2038185304755
FDN60,OUT049,2589.7378894579015
FDM09,OUT019,864.2300017043174
FDP46,OUT049,1549.0845611612806
FDB50,OUT019,-573.1607888004149
NCQ29,OUT049,4059.9903549694836
FDP16,OUT027,5234.028163519498
FDX33,OUT018,2308.21857425935
FDP07,OUT010,1234.303244505413
FDN22,OUT046,3885.831243409354
FDF39,OUT049,4192.606425094749
FDS21,OUT017,1225.8229377337734
NCM42,OUT013,1771.3912354418542
FDK50,OUT019,718.2668158042645
DRF13,OUT027,3745.244766614626
FDH35,OUT018,2322.921434430208
FDP60,OUT018,1344.2432133872949
DRJ49,OUT027,3490.5195994250844
NCT42,OUT019,481.82765673244535
FDE38,OUT049,2758.022864779178
FDI04,OUT049,3254.5169827794307
NCH54,OUT045,2418.4230303352315
FDT56,OUT049,1174.1207439467196
DRD15,OUT018,3325.424200341129
FDV58,OUT013,3056.014167390728
FDP21,OUT049,3095.277734262842
FDH05,OUT013,3685.5920097426124
FDR10,OUT027,4000.421786931595
NCP06,OUT045,2297.753050307424
FDF33,OUT049,1848.1286810770193
DRK37,OUT013,2970.4808309154455
DRH49,OUT045,1335.8893244760375
FDT58,OUT013,2678.2489857618543
FDD41,OUT018,1474.5376143259077
FDP40,OUT018,1584.457179593597
FDM51,OUT027,3140.7604525666598
FDO45,OUT010,-383.52002739632906
FDW33,OUT010,-154.28692155938404
FDY24,OUT045,924.1579232930403
FDB10,OUT010,1784.7055183664377
FDM40,OUT035,2373.144597206195
NCI06,OUT017,2926.5858512534114
FDW12,OUT019,470.4216477740499
FDX48,OUT027,3939.0364796820313
NCW05,OUT027,3127.617466533118
FDX27,OUT017,1696.2833136456215
DRM37,OUT045,3007.075447144702
FDA38,OUT045,3697.208807405395
FDR36,OUT046,779.8595724241318
FDZ45,OUT046,3104.1287347296234
FDG05,OUT017,2630.6187178057617
FDK28,OUT013,4032.1392626760226
FDV47,OUT045,1370.8882643963796
FDN21,OUT045,2472.43992569368
FDP20,OUT027,3476.469291365363
FDI35,OUT045,2798.165997500748
DRY23,OUT013,850.0606313851761
FDA56,OUT017,2100.6825551822976
FDB09,OUT013,2037.1439408277834
NCO26,OUT027,3296.739461676198
FDQ49,OUT018,2266.7994560137113
FDI52,OUT027,3389.268830759642
FDZ44,OUT027,3343.0940839469104
FDZ09,OUT018,2326.2317234354427
FDY03,OUT049,1987.7488958584984
NCG42,OUT017,2161.386394321772
DRI13,OUT027,4803.7747188898575
FDQ32,OUT013,2111.893492494897
FDW16,OUT035,1709.664086718613
FDU27,OUT046,862.5169781751456
FDR28,OUT010,754.0430750229264
FDQ49,OUT010,675.8180454778965
FDS37,OUT046,1890.9385509839592
FDW26,OUT018,3200.622803859788
FDX12,OUT018,3504.045408519436
NCP06,OUT013,2415.61202863313
FDW45,OUT010,447.8363930799353
NCN30,OUT049,1654.0620828130059
FDN24,OUT049,1043.5134498189277
NCL41,OUT027,2055.917474258302
FDR02,OUT019,-54.09338477056133
FDD09,OUT010,967.857431714516
FDS33,OUT010,-346.7645558031255
FDU22,OUT045,1860.8550434922615
FDI53,OUT013,2622.464713721364
DRH01,OUT049,2840.766680208351
FDX32,OUT013,2344.9966058776536
NCP30,OUT018,465.9369494751344
FDB60,OUT045,3021.0965484658063
FDB14,OUT049,1675.5162447074806
NCP02,OUT035,1149.7455628314435
FDJ10,OUT017,2373.456926289308
FDG34,OUT046,1841.6375165600607
NCB18,OUT017,1552.195751581682
FDM16,OUT049,1411.3794007797683
FDW25,OUT018,1154.0688502612834
FDB35,OUT010,-315.4896270600517
DRN11,OUT013,2267.9330051297648
FDF41,OUT019,1947.987430247597
FDH16,OUT045,1414.6172390842817
NCQ50,OUT018,3011.1584550727566
DRH23,OUT018,693.1737780348161
DRJ37,OUT013,2424.4122096420297
DRJ24,OUT027,4296.009560386767
FDY16,OUT035,3040.599045522413
FDQ27,OUT045,1700.2497105442071
FDZ33,OUT045,2286.2898077240643
FDF29,OUT045,2103.8001747516537
FDA08,OUT049,2721.813316117284
FDG31,OUT046,1128.801668217401
FDE34,OUT019,1066.178216424106
NCR30,OUT027,2652.6205167334783
FDV33,OUT035,4177.029956200871
DRZ24,OUT018,1650.8781180138922
NCL54,OUT035,2810.9084952995063
FDR12,OUT049,2884.070300497179
NCC54,OUT046,3712.623917446775
DRN59,OUT013,856.5306678035023
FDX50,OUT019,-66.28745875590528
FDV31,OUT027,4213.840782339434
NCA29,OUT027,4129.577040338581
FDW60,OUT049,2934.9015474170387
FDX08,OUT017,2986.1518446560035
DRD49,OUT013,3647.374343869555
FDD33,OUT046,3555.067150111597
FDW35,OUT013,844.8717689614418
FDJ36,OUT017,1815.9681130044455
FDV51,OUT035,2783.37698034384
FDW36,OUT046,1741.8530530039159
FDH35,OUT046,2602.931127869027
NCS30,OUT027,3484.633003250338
FDN49,OUT017,859.3003793390048
FDL08,OUT018,3530.892900783334
FDI09,OUT013,3765.9841628140703
FDP19,OUT018,1768.5480967437882
FDU21,OUT010,-1183.3534365909265
NCP41,OUT045,1689.4040913301546
FDY10,OUT013,1877.8005249683363
FDP12,OUT018,478.84897447268565
NCN26,OUT049,1948.3575469485806
FDK44,OUT013,2764.771677680726
FDC28,OUT049,1868.4987103530786
FDJ41,OUT027,5506.050096036327
NCT29,OUT035,2111.7929355963997
NCH42,OUT019,1669.186796617563
FDU60,OUT018,2410.6135818300886
FDS02,OUT045,2964.8400583555567
FDC51,OUT046,2031.5327257508163
FDU03,OUT013,2933.9809439421965
FDX39,OUT045,3286.6188843975074
NCY05,OUT010,-1195.9289058120812
NCL06,OUT027,5411.168849586521
FDD32,OUT035,1536.4190736003225
NCN41,OUT045,1903.451481266611
NCX53,OUT049,2341.720814018879
FDU57,OUT019,550.9262798622606
FDQ23,OUT046,1713.983295859672
FDQ52,OUT045,3779.6161147116118
FDC14,OUT045,744.9841200615265
FDY09,OUT035,2937.1009963597958
FDQ28,OUT045,2462.2785524777637
FDV25,OUT046,3431.9737349310535
FDJ07,OUT035,2034.7412984966888
DRB25,OUT049,1819.8641992989799
FDK52,OUT019,1607.8088129441205
FDY52,OUT027,2530.961849995844
FDB28,OUT046,3083.838935565286
FDT36,OUT035,812.7085649432701
FDV25,OUT017,3553.7106319534264
NCN07,OUT027,3508.535365632504
FDC57,OUT017,3179.7688836246193
FDQ03,OUT018,3433.7820224867096
FDU23,OUT017,2745.593053522787
NCX41,OUT035,3435.2548539272702
NCD06,OUT035,963.6773106188676
FDW08,OUT045,1645.1142304593207
NCU29,OUT017,2402.0847538806643
NCE06,OUT013,2555.5305085922428
FDV52,OUT010,42.809050393224766
FDB02,OUT017,2927.9065577471097
NCR18,OUT045,718.6040403882146
FDK16,OUT049,1648.3596959752858
NCQ29,OUT010,2064.303391236399
FDZ01,OUT019,-95.4924301507923
FDW27,OUT035,2643.0768285536865
FDD17,OUT018,3430.455332987953
FDW39,OUT013,2836.6131923241805
DRH59,OUT045,1149.418082216181
FDS52,OUT013,1730.6869540481011
FDU40,OUT027,4497.142306891738
NCF54,OUT013,2756.8648695112556
FDH46,OUT045,1674.6360055829614
NCP14,OUT049,1761.9097256465302
FDH50,OUT049,3026.8377259587296
DRF15,OUT010,544.9587757178247
FDV27,OUT027,2940.7682905776664
NCJ06,OUT049,2034.2001682741075
FDN02,OUT018,2942.875405644475
FDQ51,OUT049,983.5764502325401
FDQ07,OUT017,3602.225211657053
FDS45,OUT049,1880.6478637573052
NCJ06,OUT045,1885.1240909930748
FDD36,OUT035,2057.7647242295084
FDY25,OUT045,2799.980642998936
FDU52,OUT046,2448.9267790765807
DRK47,OUT017,3606.0765457987977
NCL30,OUT017,2140.174481180972
FDN22,OUT035,4043.47896105057
