Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDF11,OUT013,3857.75
DRI59,OUT049,3657.75
NCG54,OUT035,2806.75
FDM44,OUT046,1640.75
FDT57,OUT018,3460.25
FDV24,OUT046,2418.75
FDI50,OUT019,1767.75
FDS09,OUT035,1033.25
NCC31,OUT027,3901.75
FDQ07,OUT019,1598.75
FDC22,OUT017,3173.0
FDZ56,OUT046,2696.75
FDZ40,OUT019,-997.25
FDS46,OUT027,3403.75
DRD24,OUT045,2161.5
FDV45,OUT017,3107.0
FDL26,OUT045,2420.0
FDA56,OUT018,1703.25
FDN27,OUT046,1918.75
FDM20,OUT049,3979.75
FDO16,OUT017,1460.0
FDL03,OUT035,3297.25
FDE58,OUT046,1910.75
FDI02,OUT027,3299.75
NCC55,OUT019,-1234.75
FDR03,OUT018,3045.25
FDB14,OUT017,1643.0
FDR45,OUT013,3837.75
NCN07,OUT017,2156.5
FDM51,OUT019,-182.25
FDT52,OUT027,5367.75
FDL26,OUT046,2464.75
NCZ42,OUT046,3761.75
DRI47,OUT019,416.25
FDW40,OUT013,2305.75
FDN34,OUT046,2742.75
FDS01,OUT035,2984.25
NCG55,OUT045,1788.5
FDC11,OUT035,1548.25
FDX35,OUT018,3338.25
NCB06,OUT046,2520.75
FDR09,OUT019,2190.75
FDC53,OUT017,1677.0
FDY45,OUT013,4057.75
FDA22,OUT010,772.25
FDE02,OUT035,1671.25
FDW21,OUT045,1626.0
FDV34,OUT046,1256.75
FDS59,OUT049,1895.75
NCW17,OUT017,2129.5
NCK54,OUT046,1919.75
FDG17,OUT019,2008.75
FDG35,OUT017,2911.0
FDD08,OUT010,-1260.75
NCO07,OUT017,3425.5
FDJ10,OUT010,370.25
FDW36,OUT017,1781.0
FDW21,OUT010,-257.75
FDY19,OUT017,2003.0
DRE03,OUT013,797.75
NCC55,OUT049,736.75
FDH52,OUT010,-811.75
FDO09,OUT017,4313.0
FDU43,OUT045,3764.0
FDX09,OUT010,861.25
FDH40,OUT019,-516.25
FDW58,OUT017,1805.0
FDC47,OUT017,3680.0
NCR41,OUT035,1662.75
DRG49,OUT035,3979.75
FDC52,OUT027,3943.75
FDY13,OUT046,1226.75
FDY35,OUT013,809.75
FDI35,OUT017,2997.0
NCU18,OUT049,2324.75
FDY33,OUT018,2285.25
FDC15,OUT027,3943.75
FDU01,OUT049,3113.75
NCU42,OUT046,2679.75
NCV29,OUT018,2521.75
NCY30,OUT017,2983.5
FDQ46,OUT049,1897.75
FDG58,OUT027,3951.75
FDK33,OUT017,3485.0
NCD07,OUT045,1789.5
NCX29,OUT027,3725.75
NCT42,OUT013,2357.75
DRN59,OUT035,908.75
FDI44,OUT035,1426.25
FDA45,OUT049,2923.75
FDP31,OUT045,1040.0
FDY01,OUT046,1874.75
FDT09,OUT018,1898.25
DRH03,OUT027,2984.75
FDA36,OUT018,2692.25
NCF31,OUT017,2519.5
FDG14,OUT049,2557.75
FDG28,OUT027,5391.75
FDU14,OUT049,4059.75
FDY47,OUT019,248.75
FDI56,OUT049,1553.75
DRD01,OUT013,977.75
FDM22,OUT046,964.75
FDH33,OUT013,729.75
DRZ24,OUT013,1913.75
NCQ38,OUT046,1676.75
FDO16,OUT027,2833.75
FDU07,OUT027,3839.75
NCB07,OUT013,3065.75
FDU48,OUT045,2044.0
NCM43,OUT045,2534.5
FDR31,OUT010,432.25
DRK49,OUT018,411.75
NCI30,OUT010,1917.75
DRD60,OUT017,2964.5
NCG19,OUT046,3676.75
FDH12,OUT035,1824.25
FDM32,OUT035,1648.25
FDM27,OUT035,2655.25
NCU53,OUT027,4073.75
NCQ18,OUT046,1557.75
FDS10,OUT013,2877.75
FDB33,OUT027,3971.75
FDI12,OUT013,1449.75
NCW42,OUT013,3493.75
NCC06,OUT018,1753.75
FDW02,OUT017,2172.0
NCD43,OUT017,1766.5
FDM57,OUT018,1108.25
FDA58,OUT017,3851.0
FDK56,OUT046,2940.75
FDP52,OUT045,3633.0
FDW20,OUT018,1722.25
FDS52,OUT049,1725.75
NCT29,OUT018,1610.75
NCL54,OUT013,2813.75
FDC05,OUT045,3108.0
FDF34,OUT035,3310.25
FDP03,OUT027,3495.75
FDD32,OUT010,-506.75
FDZ10,OUT045,1983.0
FDZ40,OUT035,1042.25
FDD51,OUT018,463.25
NCY30,OUT019,937.25
FDP58,OUT017,3542.0
FDV49,OUT017,4278.0
FDY24,OUT019,-991.25
NCO55,OUT017,1790.5
FDR13,OUT017,2021.0
FDS51,OUT017,1139.0
FDP26,OUT045,1620.0
NCB54,OUT027,3501.75
FDF32,OUT017,3243.0
FDN31,OUT018,2717.25
DRM48,OUT017,694.5
FDN20,OUT049,2799.75
DRL01,OUT046,3708.75
FDV56,OUT049,1875.75
DRH13,OUT027,3180.75
FDA03,OUT017,2479.0
FDF47,OUT027,4995.75
FDX32,OUT046,2378.75
FDX57,OUT049,1709.75
NCA30,OUT045,2919.5
FDO49,OUT013,897.75
FDL04,OUT019,-221.25
DRM48,OUT035,750.75
FDR16,OUT013,3417.75
NCC19,OUT018,2742.75
NCE42,OUT045,3642.5
FDY24,OUT017,1052.0
FDH19,OUT049,2891.75
FDJ46,OUT013,2789.75
FDN45,OUT010,1620.25
FDY08,OUT035,2391.25
FDZ37,OUT035,1611.25
NCT30,OUT045,691.5
DRY23,OUT018,442.75
NCZ30,OUT018,1650.75
FDC44,OUT018,1526.25
FDB45,OUT035,1835.25
FDY04,OUT013,2661.75
FDM27,OUT046,2558.75
FDZ43,OUT017,3960.0
FDT39,OUT019,559.75
NCC06,OUT019,110.25
FDL15,OUT027,3903.75
FDL57,OUT017,4206.0
FDU08,OUT046,1606.75
FDK40,OUT017,4300.0
FDQ12,OUT010,1712.25
FDS48,OUT017,2529.0
FDP09,OUT045,3292.0
FDW21,OUT049,1763.75
FDY25,OUT035,3035.25
DRE13,OUT017,1475.5
FDV43,OUT019,-1179.25
FDD22,OUT045,1722.0
FDM46,OUT019,-437.25
NCO30,OUT010,1012.75
FDM25,OUT046,2804.75
NCN41,OUT049,2036.75
FDU24,OUT045,1484.0
FDZ50,OUT046,2956.75
FDP45,OUT013,4033.75
NCM54,OUT045,1928.5
FDW10,OUT019,901.75
FDP20,OUT017,2160.0
FDK32,OUT046,2460.75
FDN52,OUT049,1547.75
FDM58,OUT045,1766.0
FDZ46,OUT027,3243.75
NCA18,OUT018,1572.75
FDD35,OUT046,1976.75
NCK31,OUT035,942.75
FDI40,OUT027,3109.75
FDT50,OUT019,-289.25
NCT06,OUT046,2603.75
FDT31,OUT035,3127.25
FDT45,OUT049,991.75
FDT13,OUT045,2916.0
FDO50,OUT045,1420.0
NCU18,OUT010,303.75
NCR54,OUT049,3161.75
NCO18,OUT018,2524.75
FDU09,OUT045,908.0
FDT13,OUT018,2710.25
FDE09,OUT046,1816.75
NCK53,OUT019,-281.75
FDG45,OUT049,3471.75
DRH15,OUT035,877.75
FDO21,OUT019,1703.75
FDD14,OUT027,4355.75
FDC09,OUT046,1706.75
FDH45,OUT027,2223.75
FDV32,OUT046,1066.75
FDG12,OUT035,2128.25
FDS32,OUT013,2305.75
NCL55,OUT018,3669.75
DRE01,OUT035,3944.75
DRE15,OUT049,1353.75
NCL42,OUT045,3812.5
FDP31,OUT013,1097.75
FDN33,OUT018,1267.25
FDZ59,OUT046,2650.75
FDE45,OUT010,930.25
FDJ07,OUT013,1933.75
FDQ45,OUT018,2713.25
FDM33,OUT027,4927.75
FDO15,OUT010,-621.75
FDM46,OUT013,1493.75
FDR03,OUT045,3256.0
FDY49,OUT018,2418.25
FDQ60,OUT045,1870.0
FDW10,OUT049,2899.75
FDO51,OUT049,903.75
FDJ40,OUT018,1519.25
FDS20,OUT018,2618.25
FDU45,OUT013,1869.75
FDV02,OUT035,2839.25
FDN09,OUT046,3840.75
NCM55,OUT027,4389.75
FDN23,OUT018,2071.25
FDY31,OUT010,404.25
FDW03,OUT010,-148.75
FDD14,OUT046,2886.75
FDV23,OUT017,2115.0
DRI03,OUT045,2720.5
FDN13,OUT035,1726.25
FDF45,OUT027,2503.75
FDU46,OUT035,1611.25
FDB57,OUT049,3663.75
FDV12,OUT049,1751.75
FDQ58,OUT013,2461.75
NCA18,OUT017,1936.5
FDH52,OUT049,1159.75
FDM24,OUT018,2158.25
NCP43,OUT027,4313.75
NCO18,OUT019,884.25
FDM32,OUT017,1603.0
NCL07,OUT017,736.5
FDK03,OUT013,4053.75
FDP59,OUT017,1792.0
FDQ24,OUT049,4057.75
FDQ16,OUT018,1487.25
FDU44,OUT013,2617.75
FDH28,OUT010,-1222.75
FDV28,OUT019,-1260.25
FDM22,OUT045,878.0
FDR56,OUT046,3142.75
FDV39,OUT049,3241.75
FDU37,OUT019,-548.25
FDQ11,OUT010,2145.25
FDX02,OUT045,3473.0
NCS42,OUT018,1187.75
FDY57,OUT027,3023.75
FDB21,OUT049,3905.75
FDE28,OUT017,3771.0
FDQ55,OUT017,1981.0
FDA48,OUT049,3611.75
FDZ19,OUT045,2696.0
NCC43,OUT045,3886.5
NCV18,OUT046,1294.75
NCA42,OUT018,2245.75
FDY45,OUT046,4068.75
NCC30,OUT045,2750.5
FDM57,OUT013,1441.75
FDL09,OUT010,753.25
FDB09,OUT027,3455.75
FDT44,OUT035,2044.25
NCT06,OUT027,4053.75
FDX26,OUT049,3003.75
FDK32,OUT013,2509.75
DRA12,OUT046,2283.75
FDO46,OUT010,1138.25
FDE52,OUT013,1485.75
NCH42,OUT045,3542.5
FDV08,OUT035,885.25
FDB47,OUT018,3052.25
FDC28,OUT010,-105.75
FDD22,OUT046,1820.75
FDS07,OUT027,3317.75
DRI13,OUT045,3358.5
FDG32,OUT018,3222.25
FDU14,OUT017,4067.0
FDD28,OUT019,-892.25
NCP41,OUT017,1842.5
FDS08,OUT049,2875.75
FDX47,OUT045,2484.0
FDC53,OUT019,-263.25
FDQ19,OUT035,4006.25
FDL14,OUT045,2444.0
FDM33,OUT019,1603.75
FDA51,OUT045,1778.0
FDZ27,OUT018,558.25
FDT04,OUT046,708.75
DRC13,OUT049,2138.75
FDR16,OUT027,4895.75
FDQ03,OUT027,5235.75
FDE38,OUT035,2811.25
DRH23,OUT027,2366.75
FDT11,OUT019,1127.75
FDD09,OUT035,3009.25
FDR40,OUT045,1324.0
FDX07,OUT017,3089.0
FDR07,OUT035,1702.25
FDA51,OUT017,1963.0
FDT59,OUT019,1762.75
FDF20,OUT017,3197.0
FDR13,OUT045,1822.0
FDY26,OUT049,3473.75
FDW04,OUT017,2237.0
FDK52,OUT017,3696.0
FDN60,OUT049,2593.75
FDM09,OUT019,845.75
FDP46,OUT049,1537.75
FDB50,OUT019,-640.25
NCQ29,OUT049,4143.75
FDP16,OUT027,5337.75
FDX33,OUT018,2319.25
FDP07,OUT010,1153.25
FDN22,OUT046,4004.75
FDF39,OUT049,4279.75
FDS21,OUT017,1153.0
NCM42,OUT013,1717.75
FDK50,OUT019,727.75
DRF13,OUT027,3796.75
FDH35,OUT018,2336.25
FDP60,OUT018,1355.25
DRJ49,OUT027,3548.75
NCT42,OUT019,451.25
FDE38,OUT049,2767.75
FDI04,OUT049,3279.75
NCH54,OUT045,2410.5
FDT56,OUT049,1099.75
DRD15,OUT018,3368.75
FDV58,OUT013,3085.75
FDP21,OUT049,3109.75
FDH05,OUT013,3729.75
FDR10,OUT027,4039.75
NCP06,OUT045,2290.5
FDF33,OUT049,1827.75
DRK37,OUT013,2993.75
DRH49,OUT045,1296.5
FDT58,OUT013,2677.75
FDD41,OUT018,1442.25
FDP40,OUT018,1541.25
FDM51,OUT027,3155.75
FDO45,OUT010,-459.75
FDW33,OUT010,-209.75
FDY24,OUT045,866.0
FDB10,OUT010,1851.25
FDM40,OUT035,2390.25
NCI06,OUT017,2943.5
FDW12,OUT019,448.75
FDX48,OUT027,3967.75
NCW05,OUT027,3137.75
FDX27,OUT017,1681.0
DRM37,OUT045,3050.5
FDA38,OUT045,3750.0
FDR36,OUT046,712.75
FDZ45,OUT046,3152.75
FDG05,OUT017,2677.0
FDK28,OUT013,4093.75
FDV47,OUT045,1334.0
FDN21,OUT045,2492.0
FDP20,OUT027,3503.75
FDI35,OUT045,2827.0
DRY23,OUT013,761.75
FDA56,OUT017,2082.0
FDB09,OUT013,1989.75
NCO26,OUT027,3309.75
FDQ49,OUT018,2262.25
FDI52,OUT027,3417.75
FDZ44,OUT027,3343.75
FDZ09,OUT018,2326.25
FDY03,OUT049,1951.75
NCG42,OUT017,2165.5
DRI13,OUT027,4902.75
FDQ32,OUT013,2073.75
FDW16,OUT035,1657.25
FDU27,OUT046,818.75
FDR28,OUT010,732.25
FDQ49,OUT010,659.25
FDS37,OUT046,1872.75
FDW26,OUT018,3235.25
FDX12,OUT018,3593.25
NCP06,OUT013,2393.75
FDW45,OUT010,414.25
NCN30,OUT049,1606.75
FDN24,OUT049,971.75
NCL41,OUT027,2003.75
FDR02,OUT019,-126.25
FDD09,OUT010,986.25
FDS33,OUT010,-503.75
FDU22,OUT045,1852.0
FDI53,OUT013,2637.75
DRH01,OUT049,2862.75
FDX32,OUT013,2341.75
NCP30,OUT018,380.75
FDB60,OUT045,3040.0
FDB14,OUT049,1649.75
NCP02,OUT035,1072.75
FDJ10,OUT017,2368.0
FDG34,OUT046,1830.75
NCB18,OUT017,1500.5
FDM16,OUT049,1363.75
FDW25,OUT018,1092.25
FDB35,OUT010,-399.75
DRN11,OUT013,2265.75
FDF41,OUT019,1990.75
FDH16,OUT045,1366.0
NCQ50,OUT018,3074.75
DRH23,OUT018,628.75
DRJ37,OUT013,2425.75
DRJ24,OUT027,4356.75
FDY16,OUT035,3103.25
FDQ27,OUT045,1679.0
FDZ33,OUT045,2300.0
FDF29,OUT045,2084.0
FDA08,OUT049,2743.75
FDG31,OUT046,1084.75
FDE34,OUT019,970.75
NCR30,OUT027,2637.75
FDV33,OUT035,4265.25
DRZ24,OUT018,1632.75
NCL54,OUT035,2890.75
FDR12,OUT049,2887.75
NCC54,OUT046,3780.75
DRN59,OUT013,777.75
FDX50,OUT019,-132.25
FDV31,OUT027,4289.75
NCA29,OUT027,4185.75
FDW60,OUT049,2961.75
FDX08,OUT017,3003.0
DRD49,OUT013,3713.75
FDD33,OUT046,3662.75
FDW35,OUT013,745.75
FDJ36,OUT017,1791.0
FDV51,OUT035,2793.25
FDW36,OUT046,1716.75
FDH35,OUT046,2638.75
NCS30,OUT027,3525.75
FDN49,OUT017,787.0
FDL08,OUT018,3620.25
FDI09,OUT013,3853.75
FDP19,OUT018,1786.25
FDU21,OUT010,-1307.75
NCP41,OUT045,1642.5
FDY10,OUT013,1829.75
FDP12,OUT018,393.25
NCN26,OUT049,1955.75
FDK44,OUT013,2785.75
FDC28,OUT049,1869.75
FDJ41,OUT027,5613.75
NCT29,OUT035,2089.75
NCH42,OUT019,1686.25
FDU60,OUT018,2427.25
FDS02,OUT045,3035.0
FDC51,OUT046,2032.75
FDU03,OUT013,2957.75
FDX39,OUT045,3328.0
NCY05,OUT010,-1310.25
NCL06,OUT027,5527.75
FDD32,OUT035,1495.25
NCN41,OUT045,1870.5
NCX53,OUT049,2344.75
FDU57,OUT019,517.75
FDQ23,OUT046,1684.75
FDQ52,OUT045,3852.0
FDC14,OUT045,664.0
FDY09,OUT035,2958.25
FDQ28,OUT045,2468.0
FDV25,OUT046,3506.75
FDJ07,OUT035,2023.25
DRB25,OUT049,1782.75
FDK52,OUT019,1676.75
FDY52,OUT027,2519.75
FDB28,OUT046,3128.75
FDT36,OUT035,766.25
FDV25,OUT017,3626.0
NCN07,OUT027,3517.75
FDC57,OUT017,3207.0
FDQ03,OUT018,3506.25
FDU23,OUT017,2777.0
NCX41,OUT035,3491.75
NCD06,OUT035,888.75
FDW08,OUT045,1648.0
NCU29,OUT017,2391.5
NCE06,OUT013,2541.75
FDV52,OUT010,6.25
FDB02,OUT017,2961.0
NCR18,OUT045,643.5
FDK16,OUT049,1619.75
NCQ29,OUT010,2127.75
FDZ01,OUT019,-176.25
FDW27,OUT035,2671.25
FDD17,OUT018,3485.25
FDW39,OUT013,2893.75
DRH59,OUT045,1110.5
FDS52,OUT013,1665.75
FDU40,OUT027,4555.75
NCF54,OUT013,2745.75
FDH46,OUT045,1636.0
NCP14,OUT049,1728.75
FDH50,OUT049,3065.75
DRF15,OUT010,528.75
FDV27,OUT027,2917.75
NCJ06,OUT049,1998.75
FDN02,OUT018,2971.25
FDQ51,OUT049,939.75
FDQ07,OUT017,3661.0
FDS45,OUT049,1835.75
NCJ06,OUT045,1848.5
FDD36,OUT035,2031.25
FDY25,OUT045,2851.0
FDU52,OUT046,2474.75
DRK47,OUT017,3672.5
NCL30,OUT017,2137.5
FDN22,OUT035,4155.25
NCF30,OUT027,3433.75
FDK03,OUT035,4221.25
FDT45,OUT017,1028.0
NCC54,OUT027,5201.75
FDP08,OUT018,2847.25
FDU44,OUT046,2640.75
DRG39,OUT035,1010.75
FDU32,OUT049,2075.75
FDY27,OUT049,2943.75
NCP54,OUT013,1969.75
NCZ41,OUT049,2107.75
DRL49,OUT013,2285.75
FDI05,OUT018,995.25
FDY56,OUT045,3551.0
DRC13,OUT013,2061.75
NCV29,OUT017,2934.5
FDR24,OUT049,1581.75
FDZ34,OUT018,2766.25
FDP37,OUT035,2147.25
FDX08,OUT027,4335.75
FDS57,OUT045,2190.0
NCG18,OUT049,1730.75
FDK25,OUT018,2427.25
FDH53,OUT049,1483.75
DRI59,OUT018,3245.75
FDA52,OUT046,2844.75
FDT20,OUT010,-1249.75
FDE36,OUT019,741.75
FDI24,OUT017,2875.0
FDB28,OUT018,2870.25
FDV11,OUT017,2957.0
FDP01,OUT046,2498.75
FDD34,OUT027,4047.75
FDJ50,OUT027,2335.75
FDZ44,OUT013,1921.75
DRO59,OUT035,1360.75
DRB48,OUT045,638.5
FDR21,OUT018,2501.25
NCE42,OUT010,1797.75
FDO23,OUT046,1502.75
NCE30,OUT018,3050.75
FDQ22,OUT035,798.25
FDY01,OUT045,1810.0
FDS08,OUT017,2924.0
FDG28,OUT018,3671.25
FDQ51,OUT018,596.25
FDB05,OUT017,4035.0
FDO56,OUT049,2011.75
FDE02,OUT018,1201.25
FDN45,OUT017,3621.0
FDS09,OUT013,877.75
NCA54,OUT018,2575.75
FDP09,OUT010,1459.25
FDC53,OUT045,1539.0
NCM55,OUT017,3032.5
FDL09,OUT018,2432.25
FDA11,OUT019,-383.25
FDA50,OUT045,1454.0
FDC23,OUT017,2959.0
FDE22,OUT049,2629.75
FDD23,OUT046,3014.75
NCA29,OUT049,2821.75
FDK38,OUT046,2354.75
DRC13,OUT046,1994.75
NCP43,OUT049,2918.75
FDX28,OUT049,1717.75
FDF08,OUT049,1597.75
FDZ33,OUT046,2382.75
FDD10,OUT049,2985.75
FDO58,OUT017,2693.0
FDI50,OUT017,3794.0
FDO58,OUT045,2574.0
FDX08,OUT013,2897.75
NCK17,OUT010,-1226.25
FDF39,OUT035,4331.25
FDU45,OUT010,-65.75
NCJ18,OUT018,1553.75
DRC27,OUT019,1967.25
DRC25,OUT035,1509.75
FDU59,OUT035,2695.25
FDU28,OUT035,3187.25
NCP30,OUT046,679.75
FDB39,OUT018,641.25
FDE41,OUT013,1477.75
DRH11,OUT010,-1006.25
FDA58,OUT045,3668.0
FDU50,OUT046,1906.75
FDM34,OUT013,2093.75
FDM44,OUT027,3107.75
FDR39,OUT045,2850.0
FDM25,OUT045,2766.0
FDQ49,OUT049,2637.75
DRH25,OUT018,591.75
FDM09,OUT027,4207.75
FDL44,OUT019,685.75
NCR42,OUT018,260.75
DRL59,OUT046,869.75
FDX43,OUT013,2705.75
DRK47,OUT010,1650.75
FDU48,OUT018,1825.25
FDY12,OUT045,806.0
NCN43,OUT018,1668.75
NCM55,OUT018,2610.75
FDQ21,OUT027,3447.75
FDX13,OUT035,4106.25
NCK30,OUT027,5427.75
FDG20,OUT049,2911.75
DRG27,OUT017,763.5
FDY14,OUT018,3882.25
FDP59,OUT035,1837.25
FDU60,OUT017,2839.0
NCC18,OUT019,773.25
DRJ39,OUT017,3540.5
FDS07,OUT049,1927.75
FDM08,OUT027,5027.75
FDP51,OUT045,1900.0
FDU16,OUT035,1531.25
FDH12,OUT013,1725.75
DRE48,OUT010,1200.75
NCL42,OUT027,5297.75
FDR21,OUT045,2750.0
NCW29,OUT035,2216.75
FDO11,OUT013,4017.75
NCM31,OUT049,2325.75
FDV35,OUT019,554.75
FDF58,OUT017,1139.0
NCE43,OUT049,2744.75
FDA02,OUT035,2481.25
DRL37,OUT010,-1164.25
FDR24,OUT018,1239.25
FDW59,OUT049,1459.75
FDS22,OUT049,909.75
FDW24,OUT017,937.0
FDU24,OUT035,1713.25
FDA21,OUT027,4437.75
FDH58,OUT027,3357.75
FDW36,OUT018,1395.25
FDI45,OUT027,4215.75
FDU01,OUT018,2725.25
FDF35,OUT027,3203.75
FDU43,OUT019,1908.75
FDE24,OUT019,388.75
FDK50,OUT049,2705.75
FDG31,OUT045,980.0
FDC60,OUT045,1422.0
FDL36,OUT013,1477.75
FDP21,OUT013,3069.75
FDW16,OUT045,1443.0
FDX02,OUT017,3663.0
FDQ58,OUT027,3947.75
FDT51,OUT046,1830.75
FDD59,OUT049,1439.75
NCM42,OUT018,1452.75
FDA57,OUT018,417.25
FDZ48,OUT035,1944.25
FDE46,OUT045,2372.0
NCZ30,OUT019,28.25
FDB56,OUT017,3142.0
FDA25,OUT027,3189.75
FDD20,OUT013,2037.75
FDL25,OUT013,1545.75
NCO18,OUT049,2883.75
FDJ45,OUT017,702.0
FDR12,OUT035,2892.25
NCF19,OUT010,-1143.25
FDK25,OUT046,2670.75
NCR17,OUT046,1815.75
FDC52,OUT046,2480.75
NCA54,OUT017,2957.5
FDR45,OUT010,1892.25
NCM19,OUT049,1905.75
FDF39,OUT027,5671.75
FDX23,OUT049,1663.75
FDD58,OUT027,3063.75
FDX28,OUT013,1653.75
NCD31,OUT013,2581.75
FDU57,OUT018,2155.25
FDI27,OUT046,820.75
NCM42,OUT046,1717.75
FDD32,OUT027,2827.75
FDI34,OUT013,3673.75
NCM29,OUT049,2155.75
